,mean,std,min,max
ssn_name_unique_count_for_dob_homephone_3,1.016784,0.4189564092717782,1.0,34.0
ssn_name_unique_count_for_dob_homephone_7,1.019325,0.44447468087059394,1.0,34.0
ssn_name_unique_count_for_dob_homephone_14,1.021209,0.4588958366608154,1.0,34.0
ssn_name_unique_count_for_dob_homephone_30,1.023597,0.4690057585575058,1.0,34.0
ssn_name_unique_count_for_dob_homephone_60,1.027043,0.4745438876859988,1.0,34.0
ssn_name_unique_count_for_homephone_name_dob_1,1.013515,0.3793448150110951,1.0,34.0
ssn_name_unique_count_for_homephone_name_dob_3,1.016784,0.4189564092717782,1.0,34.0
ssn_name_unique_count_for_homephone_name_dob_7,1.019325,0.44447468087059394,1.0,34.0
ssn_name_unique_count_for_homephone_name_dob_14,1.021209,0.4588958366608154,1.0,34.0
ssn_name_unique_count_for_homephone_name_dob_30,1.023597,0.4690057585575058,1.0,34.0
ssn_name_unique_count_for_homephone_name_dob_60,1.027043,0.4745438876859988,1.0,34.0
ssn_name_unique_count_for_ssn_firstname_1,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_ssn_firstname_3,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_ssn_firstname_7,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_ssn_firstname_14,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_ssn_firstname_30,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_ssn_firstname_60,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_ssn_lastname_1,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_ssn_lastname_3,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_ssn_lastname_7,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_ssn_lastname_14,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_ssn_lastname_30,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_ssn_lastname_60,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_ssn_address_1,1.01336,0.3791459536283423,1.0,34.0
ssn_name_unique_count_for_ssn_address_3,1.016434,0.4185476064054381,1.0,34.0
ssn_name_unique_count_for_ssn_address_7,1.018558,0.44363475680648523,1.0,34.0
ssn_name_unique_count_for_ssn_address_14,1.01974,0.457329795174909,1.0,34.0
ssn_name_unique_count_for_ssn_address_30,1.020526,0.4657240601770593,1.0,34.0
ssn_name_unique_count_for_ssn_address_60,1.021166,0.46804510414534783,1.0,34.0
ssn_name_unique_count_for_ssn_zip5_1,1.013353,0.3790367278509652,1.0,34.0
ssn_name_unique_count_for_ssn_zip5_3,1.016422,0.4183951397576386,1.0,34.0
ssn_name_unique_count_for_ssn_zip5_7,1.018523,0.4434660022341343,1.0,34.0
ssn_name_unique_count_for_ssn_zip5_14,1.019681,0.4571409708386977,1.0,34.0
ssn_name_unique_count_for_ssn_zip5_30,1.020406,0.4654737498780457,1.0,34.0
ssn_name_unique_count_for_ssn_zip5_60,1.020931,0.46767201322880986,1.0,34.0
ssn_name_unique_count_for_ssn_dob_1,1.000139,0.011789012595775113,1.0,2.0
ssn_name_unique_count_for_ssn_dob_3,1.000318,0.017941549484151144,1.0,3.0
ssn_name_unique_count_for_ssn_dob_7,1.000708,0.02674882149768785,1.0,3.0
ssn_name_unique_count_for_ssn_dob_14,1.00136,0.03720419041147702,1.0,4.0
ssn_name_unique_count_for_ssn_dob_30,1.002832,0.05429532874889982,1.0,5.0
ssn_name_unique_count_for_ssn_dob_60,1.005472,0.07709775068039196,1.0,7.0
ssn_name_unique_count_for_ssn_homephone_1,1.013424,0.3792280844521541,1.0,34.0
ssn_name_unique_count_for_ssn_homephone_3,1.016584,0.41872323349976326,1.0,34.0
ssn_name_unique_count_for_ssn_homephone_7,1.01887,0.4439776122881417,1.0,34.0
ssn_name_unique_count_for_ssn_homephone_14,1.020351,0.45797712446971706,1.0,34.0
ssn_name_unique_count_for_ssn_homephone_30,1.021817,0.46709232137020645,1.0,34.0
ssn_name_unique_count_for_ssn_homephone_60,1.023581,0.47067733955638347,1.0,34.0
ssn_name_unique_count_for_ssn_fulladdress_1,1.01336,0.3791459536283423,1.0,34.0
ssn_name_unique_count_for_ssn_fulladdress_3,1.016434,0.4185476064054381,1.0,34.0
ssn_name_unique_count_for_ssn_fulladdress_7,1.018558,0.44363475680648523,1.0,34.0
ssn_name_unique_count_for_ssn_fulladdress_14,1.01974,0.457329795174909,1.0,34.0
ssn_name_unique_count_for_ssn_fulladdress_30,1.020527,0.4657250896926546,1.0,34.0
ssn_name_unique_count_for_ssn_fulladdress_60,1.021167,0.4680461271884788,1.0,34.0
ssn_name_unique_count_for_ssn_name_dob_1,1.000139,0.011789012595775113,1.0,2.0
ssn_name_unique_count_for_ssn_name_dob_3,1.000318,0.017941549484151144,1.0,3.0
ssn_name_unique_count_for_ssn_name_dob_7,1.000708,0.02674882149768785,1.0,3.0
ssn_name_unique_count_for_ssn_name_dob_14,1.00136,0.03720419041147702,1.0,4.0
ssn_name_unique_count_for_ssn_name_dob_30,1.002832,0.05429532874889982,1.0,5.0
ssn_name_unique_count_for_ssn_name_dob_60,1.005472,0.07709775068039196,1.0,7.0
ssn_fulladdress_unique_count_for_ssn_1,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_ssn_3,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_ssn_7,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_ssn_14,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_ssn_30,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_ssn_60,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_address_1,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_address_3,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_address_7,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_address_14,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_address_30,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_address_60,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_dob_1,1.000141,0.01187351085321072,1.0,2.0
ssn_fulladdress_unique_count_for_dob_3,1.000316,0.017885761485030887,1.0,3.0
ssn_fulladdress_unique_count_for_dob_7,1.000682,0.026259009226143194,1.0,3.0
ssn_fulladdress_unique_count_for_dob_14,1.001304,0.036445862759811785,1.0,4.0
ssn_fulladdress_unique_count_for_dob_30,1.002703,0.053100815537544775,1.0,5.0
ssn_fulladdress_unique_count_for_dob_60,1.005183,0.07515412270285755,1.0,7.0
ssn_fulladdress_unique_count_for_homephone_1,1.000083,0.009110060043332436,1.0,2.0
ssn_fulladdress_unique_count_for_homephone_3,1.000192,0.013927071837451345,1.0,3.0
ssn_fulladdress_unique_count_for_homephone_7,1.000403,0.020170225527560558,1.0,3.0
ssn_fulladdress_unique_count_for_homephone_14,1.000772,0.027881979725425495,1.0,3.0
ssn_fulladdress_unique_count_for_homephone_30,1.001616,0.04068648669275982,1.0,4.0
ssn_fulladdress_unique_count_for_homephone_60,1.00304,0.0565575954115769,1.0,4.0
ssn_fulladdress_unique_count_for_name_1,1.000007,0.0026457433737820273,1.0,2.0
ssn_fulladdress_unique_count_for_name_3,1.00001,0.0031622634298734548,1.0,2.0
ssn_fulladdress_unique_count_for_name_7,1.00002,0.004472093469466479,1.0,2.0
ssn_fulladdress_unique_count_for_name_14,1.000041,0.006402996173539694,1.0,2.0
ssn_fulladdress_unique_count_for_name_30,1.000081,0.00921919323982362,1.0,3.0
ssn_fulladdress_unique_count_for_name_60,1.000139,0.01299926336306474,1.0,4.0
ssn_fulladdress_unique_count_for_fulladdress_1,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_fulladdress_3,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_fulladdress_7,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_fulladdress_14,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_fulladdress_30,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_fulladdress_60,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_name_dob_1,1.000142,0.01191553515285478,1.0,2.0
ssn_fulladdress_unique_count_for_name_dob_3,1.000317,0.01791367722982381,1.0,3.0
ssn_fulladdress_unique_count_for_name_dob_7,1.000686,0.026334959607303574,1.0,3.0
ssn_fulladdress_unique_count_for_name_dob_14,1.001317,0.03662331023087091,1.0,4.0
ssn_fulladdress_unique_count_for_name_dob_30,1.002736,0.05344639520626799,1.0,5.0
ssn_fulladdress_unique_count_for_name_dob_60,1.005233,0.07562817881278518,1.0,7.0
ssn_fulladdress_unique_count_for_name_fulladdress_1,1.000007,0.0026457433737820273,1.0,2.0
ssn_fulladdress_unique_count_for_name_fulladdress_3,1.00001,0.0031622634298734548,1.0,2.0
ssn_fulladdress_unique_count_for_name_fulladdress_7,1.00002,0.004472093469466479,1.0,2.0
ssn_fulladdress_unique_count_for_name_fulladdress_14,1.000041,0.006402996173539694,1.0,2.0
ssn_fulladdress_unique_count_for_name_fulladdress_30,1.000081,0.00921919323982362,1.0,3.0
ssn_fulladdress_unique_count_for_name_fulladdress_60,1.000139,0.01299926336306474,1.0,4.0
ssn_fulladdress_unique_count_for_name_homephone_1,1.000086,0.009273224357837787,1.0,2.0
ssn_fulladdress_unique_count_for_name_homephone_3,1.000198,0.014140756555361586,1.0,3.0
ssn_fulladdress_unique_count_for_name_homephone_7,1.000416,0.02048968920754455,1.0,3.0
ssn_fulladdress_unique_count_for_name_homephone_14,1.000804,0.028449154527877586,1.0,3.0
ssn_fulladdress_unique_count_for_name_homephone_30,1.001677,0.04147516595741662,1.0,4.0
ssn_fulladdress_unique_count_for_name_homephone_60,1.003147,0.05775032230361788,1.0,4.0
ssn_fulladdress_unique_count_for_fulladdress_dob_1,1.000141,0.01187351085321072,1.0,2.0
ssn_fulladdress_unique_count_for_fulladdress_dob_3,1.000316,0.017885761485030887,1.0,3.0
ssn_fulladdress_unique_count_for_fulladdress_dob_7,1.000682,0.026259009226143194,1.0,3.0
ssn_fulladdress_unique_count_for_fulladdress_dob_14,1.001304,0.036445862759811785,1.0,4.0
ssn_fulladdress_unique_count_for_fulladdress_dob_30,1.002703,0.053100815537544775,1.0,5.0
ssn_fulladdress_unique_count_for_fulladdress_dob_60,1.005183,0.07515412270285755,1.0,7.0
ssn_fulladdress_unique_count_for_fulladdress_homephone_1,1.000083,0.009110060043332436,1.0,2.0
ssn_fulladdress_unique_count_for_fulladdress_homephone_3,1.000192,0.013927071837451345,1.0,3.0
ssn_fulladdress_unique_count_for_fulladdress_homephone_7,1.000403,0.020170225527560558,1.0,3.0
ssn_fulladdress_unique_count_for_fulladdress_homephone_14,1.000772,0.027881979725425495,1.0,3.0
ssn_fulladdress_unique_count_for_fulladdress_homephone_30,1.001616,0.04068648669275982,1.0,4.0
ssn_fulladdress_unique_count_for_fulladdress_homephone_60,1.00304,0.0565575954115769,1.0,4.0
ssn_fulladdress_unique_count_for_dob_homephone_1,1.000173,0.01315181523473918,1.0,2.0
ssn_fulladdress_unique_count_for_dob_homephone_3,1.000389,0.01982042057683052,1.0,3.0
ssn_fulladdress_unique_count_for_dob_homephone_7,1.000837,0.029056845583988775,1.0,3.0
ssn_fulladdress_unique_count_for_dob_homephone_14,1.001587,0.04013082408202782,1.0,4.0
ssn_fulladdress_unique_count_for_dob_homephone_30,1.0033,0.058507379219236745,1.0,5.0
ssn_fulladdress_unique_count_for_dob_homephone_60,1.006297,0.08238540270231601,1.0,7.0
ssn_fulladdress_unique_count_for_homephone_name_dob_1,1.000174,0.013189764894368503,1.0,2.0
ssn_fulladdress_unique_count_for_homephone_name_dob_3,1.00039,0.019845611450353757,1.0,3.0
ssn_fulladdress_unique_count_for_homephone_name_dob_7,1.00084,0.02910833638800811,1.0,3.0
ssn_fulladdress_unique_count_for_homephone_name_dob_14,1.001598,0.04026720771826143,1.0,4.0
ssn_fulladdress_unique_count_for_homephone_name_dob_30,1.003329,0.058787083742555785,1.0,5.0
ssn_fulladdress_unique_count_for_homephone_name_dob_60,1.00634,0.08277566823597705,1.0,7.0
ssn_fulladdress_unique_count_for_ssn_firstname_1,1.000005,0.002236063505340734,1.0,2.0
ssn_fulladdress_unique_count_for_ssn_firstname_3,1.000007,0.002645743373782369,1.0,2.0
ssn_fulladdress_unique_count_for_ssn_firstname_7,1.000011,0.003316608207184537,1.0,2.0
ssn_fulladdress_unique_count_for_ssn_firstname_14,1.000024,0.0048989231469480105,1.0,2.0
ssn_fulladdress_unique_count_for_ssn_firstname_30,1.000046,0.0067821773789149605,1.0,2.0
ssn_fulladdress_unique_count_for_ssn_firstname_60,1.000084,0.009380460116322464,1.0,3.0
ssn_fulladdress_unique_count_for_ssn_lastname_1,1.000005,0.0022360635053487823,1.0,2.0
ssn_fulladdress_unique_count_for_ssn_lastname_3,1.000006,0.0024494836190432816,1.0,2.0
ssn_fulladdress_unique_count_for_ssn_lastname_7,1.000014,0.003741633065875248,1.0,2.0
ssn_fulladdress_unique_count_for_ssn_lastname_14,1.000025,0.00499993999960571,1.0,2.0
ssn_fulladdress_unique_count_for_ssn_lastname_30,1.000051,0.007416026833595968,1.0,3.0
ssn_fulladdress_unique_count_for_ssn_lastname_60,1.000077,0.009539086014639715,1.0,4.0
ssn_fulladdress_unique_count_for_ssn_address_1,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_ssn_address_3,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_ssn_address_7,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_ssn_address_14,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_ssn_address_30,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_ssn_address_60,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_ssn_zip5_1,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_ssn_zip5_3,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_ssn_zip5_7,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_ssn_zip5_14,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_ssn_zip5_30,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_ssn_zip5_60,1.0,0.0,1.0,1.0
ssn_fulladdress_unique_count_for_ssn_dob_1,1.000141,0.01187351085321072,1.0,2.0
ssn_fulladdress_unique_count_for_ssn_dob_3,1.000316,0.017885761485030887,1.0,3.0
ssn_fulladdress_unique_count_for_ssn_dob_7,1.000682,0.026259009226143194,1.0,3.0
ssn_fulladdress_unique_count_for_ssn_dob_14,1.001304,0.036445862759811785,1.0,4.0
ssn_fulladdress_unique_count_for_ssn_dob_30,1.002703,0.053100815537544775,1.0,5.0
ssn_fulladdress_unique_count_for_ssn_dob_60,1.005183,0.07515412270285755,1.0,7.0
ssn_fulladdress_unique_count_for_ssn_homephone_1,1.000083,0.009110060043332436,1.0,2.0
ssn_fulladdress_unique_count_for_ssn_homephone_3,1.000192,0.013927071837451345,1.0,3.0
ssn_fulladdress_unique_count_for_ssn_homephone_7,1.000403,0.020170225527560558,1.0,3.0
ssn_fulladdress_unique_count_for_ssn_homephone_14,1.000772,0.027881979725425495,1.0,3.0
ssn_fulladdress_unique_count_for_ssn_homephone_30,1.001616,0.04068648669275982,1.0,4.0
ssn_fulladdress_unique_count_for_ssn_homephone_60,1.00304,0.0565575954115769,1.0,4.0
ssn_fulladdress_unique_count_for_ssn_name_1,1.000007,0.0026457433737820273,1.0,2.0
ssn_fulladdress_unique_count_for_ssn_name_3,1.00001,0.0031622634298734548,1.0,2.0
ssn_fulladdress_unique_count_for_ssn_name_7,1.00002,0.004472093469466479,1.0,2.0
ssn_fulladdress_unique_count_for_ssn_name_14,1.000041,0.006402996173539694,1.0,2.0
ssn_fulladdress_unique_count_for_ssn_name_30,1.000081,0.00921919323982362,1.0,3.0
ssn_fulladdress_unique_count_for_ssn_name_60,1.000139,0.01299926336306474,1.0,4.0
ssn_fulladdress_unique_count_for_ssn_name_dob_1,1.000142,0.01191553515285478,1.0,2.0
ssn_fulladdress_unique_count_for_ssn_name_dob_3,1.000317,0.01791367722982381,1.0,3.0
ssn_fulladdress_unique_count_for_ssn_name_dob_7,1.000686,0.026334959607303574,1.0,3.0
ssn_fulladdress_unique_count_for_ssn_name_dob_14,1.001317,0.03662331023087091,1.0,4.0
ssn_fulladdress_unique_count_for_ssn_name_dob_30,1.002736,0.05344639520626799,1.0,5.0
ssn_fulladdress_unique_count_for_ssn_name_dob_60,1.005233,0.07562817881278518,1.0,7.0
ssn_name_dob_unique_count_for_ssn_1,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_ssn_3,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_ssn_7,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_ssn_14,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_ssn_30,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_ssn_60,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_address_1,1.013356,0.379140819499792,1.0,34.0
ssn_name_dob_unique_count_for_address_3,1.016423,0.41853489728109466,1.0,34.0
ssn_name_dob_unique_count_for_address_7,1.018516,0.44358917312212304,1.0,34.0
ssn_name_dob_unique_count_for_address_14,1.019656,0.4572415671531244,1.0,34.0
ssn_name_dob_unique_count_for_address_30,1.020349,0.4655417649643566,1.0,34.0
ssn_name_dob_unique_count_for_address_60,1.02079,0.46765798892376015,1.0,34.0
ssn_name_dob_unique_count_for_dob_1,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_dob_3,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_dob_7,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_dob_14,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_dob_30,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_dob_60,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_homephone_1,1.013376,0.3791664890102962,1.0,34.0
ssn_name_dob_unique_count_for_homephone_3,1.016466,0.4185845745592823,1.0,34.0
ssn_name_dob_unique_count_for_homephone_7,1.018617,0.44369877639769567,1.0,34.0
ssn_name_dob_unique_count_for_homephone_14,1.019849,0.4574442331641458,1.0,34.0
ssn_name_dob_unique_count_for_homephone_30,1.020765,0.4659764284954322,1.0,34.0
ssn_name_dob_unique_count_for_homephone_60,1.021571,0.4684868316641578,1.0,34.0
ssn_name_dob_unique_count_for_name_1,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_name_3,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_name_7,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_name_14,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_name_30,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_name_60,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_fulladdress_1,1.013356,0.379140819499792,1.0,34.0
ssn_name_dob_unique_count_for_fulladdress_3,1.016423,0.41853489728109466,1.0,34.0
ssn_name_dob_unique_count_for_fulladdress_7,1.018516,0.44358917312212304,1.0,34.0
ssn_name_dob_unique_count_for_fulladdress_14,1.019656,0.4572415671531244,1.0,34.0
ssn_name_dob_unique_count_for_fulladdress_30,1.02035,0.465542795277881,1.0,34.0
ssn_name_dob_unique_count_for_fulladdress_60,1.020791,0.46765901362526335,1.0,34.0
ssn_name_dob_unique_count_for_name_dob_1,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_name_dob_3,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_name_dob_7,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_name_dob_14,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_name_dob_30,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_name_dob_60,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_name_fulladdress_1,1.013356,0.379140819499792,1.0,34.0
ssn_name_dob_unique_count_for_name_fulladdress_3,1.016423,0.41853489728109466,1.0,34.0
ssn_name_dob_unique_count_for_name_fulladdress_7,1.018516,0.44358917312212304,1.0,34.0
ssn_name_dob_unique_count_for_name_fulladdress_14,1.019656,0.4572415671531244,1.0,34.0
ssn_name_dob_unique_count_for_name_fulladdress_30,1.02035,0.465542795277881,1.0,34.0
ssn_name_dob_unique_count_for_name_fulladdress_60,1.020791,0.46765901362526335,1.0,34.0
ssn_name_dob_unique_count_for_name_homephone_1,1.013376,0.3791664890102962,1.0,34.0
ssn_name_dob_unique_count_for_name_homephone_3,1.016466,0.4185845745592823,1.0,34.0
ssn_name_dob_unique_count_for_name_homephone_7,1.018617,0.44369877639769567,1.0,34.0
ssn_name_dob_unique_count_for_name_homephone_14,1.019849,0.4574442331641458,1.0,34.0
ssn_name_dob_unique_count_for_name_homephone_30,1.020765,0.4659764284954322,1.0,34.0
ssn_name_dob_unique_count_for_name_homephone_60,1.021571,0.4684868316641578,1.0,34.0
ssn_name_dob_unique_count_for_fulladdress_dob_1,1.013356,0.379140819499792,1.0,34.0
ssn_name_dob_unique_count_for_fulladdress_dob_3,1.016423,0.41853489728109466,1.0,34.0
ssn_name_dob_unique_count_for_fulladdress_dob_7,1.018516,0.44358917312212304,1.0,34.0
ssn_name_dob_unique_count_for_fulladdress_dob_14,1.019656,0.4572415671531244,1.0,34.0
ssn_name_dob_unique_count_for_fulladdress_dob_30,1.02035,0.465542795277881,1.0,34.0
ssn_name_dob_unique_count_for_fulladdress_dob_60,1.020791,0.46765901362526335,1.0,34.0
ssn_name_dob_unique_count_for_fulladdress_homephone_1,1.013388,0.3791818893803027,1.0,34.0
ssn_name_dob_unique_count_for_fulladdress_homephone_3,1.016496,0.41861922701746423,1.0,34.0
ssn_name_dob_unique_count_for_fulladdress_homephone_7,1.01867,0.44375627095931924,1.0,34.0
ssn_name_dob_unique_count_for_fulladdress_homephone_14,1.019937,0.4575365836381558,1.0,34.0
ssn_name_dob_unique_count_for_fulladdress_homephone_30,1.020943,0.4661615686181733,1.0,34.0
ssn_name_dob_unique_count_for_fulladdress_homephone_60,1.021897,0.4688259177907026,1.0,34.0
ssn_name_dob_unique_count_for_dob_homephone_1,1.013376,0.3791664890102962,1.0,34.0
ssn_name_dob_unique_count_for_dob_homephone_3,1.016466,0.4185845745592823,1.0,34.0
ssn_name_dob_unique_count_for_dob_homephone_7,1.018617,0.44369877639769567,1.0,34.0
ssn_name_dob_unique_count_for_dob_homephone_14,1.019849,0.4574442331641458,1.0,34.0
ssn_name_dob_unique_count_for_dob_homephone_30,1.020765,0.4659764284954322,1.0,34.0
ssn_name_dob_unique_count_for_dob_homephone_60,1.021571,0.4684868316641578,1.0,34.0
ssn_name_dob_unique_count_for_homephone_name_dob_1,1.013376,0.3791664890102962,1.0,34.0
ssn_name_dob_unique_count_for_homephone_name_dob_3,1.016466,0.4185845745592823,1.0,34.0
ssn_name_dob_unique_count_for_homephone_name_dob_7,1.018617,0.44369877639769567,1.0,34.0
ssn_name_dob_unique_count_for_homephone_name_dob_14,1.019849,0.4574442331641458,1.0,34.0
ssn_name_dob_unique_count_for_homephone_name_dob_30,1.020765,0.4659764284954322,1.0,34.0
ssn_name_dob_unique_count_for_homephone_name_dob_60,1.021571,0.4684868316641578,1.0,34.0
ssn_name_dob_unique_count_for_ssn_firstname_1,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_ssn_firstname_3,1.0,0.0,1.0,1.0
ssn_name_dob_unique_count_for_ssn_firstname_7,1.0,0.0,1.0,1.0
